SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,ExterQual_TA,FullBath,TotRmsAbvGrd,YearBuilt,KitchenQual_TA,YearRemodAdd,Foundation_PConc,MasVnrArea,Fireplaces,ExterQual_Gd,BsmtQual_TA,BsmtFinType1_GLQ,Neighborhood_NridgHt,BsmtFinSF1,SaleType_New,SaleCondition_Partial,Foundation_CBlock,Neighborhood_NoRidge,WoodDeckSF,KitchenQual_Gd,2ndFlrSF,OpenPorchSF,HeatingQC_TA,BsmtExposure_Gd,Exterior2nd_VinylSd,Exterior1st_VinylSd,MSZoning_RM,HalfBath,LotShape_Reg,LotArea,BsmtExposure_No,CentralAir,MSZoning_RL,HouseStyle_2Story,SaleType_WD,Electrical_SBrkr,RoofStyle_Hip,BsmtQual_Gd,BsmtFullBath,RoofStyle_Gable,Neighborhood_StoneBr,BsmtUnfSF,PavedDrive,Neighborhood_OldTown,Neighborhood_NAmes,Neighborhood_Edwards,RoofMatl_WdShngl,BedroomAbvGr,Exterior1st_MetalSd,Neighborhood_IDOTRR,Exterior2nd_MetalSd,Exterior2nd_Wd Sdng,Exterior1st_Wd Sdng,KitchenQual_Fa,SaleCondition_Normal,Neighborhood_BrkSide,LotConfig_CulDSac,Neighborhood_Somerst,ExterCond_Fa,KitchenAbvGr,BsmtFinType1_Rec,HeatingQC_Gd,HeatingQC_Fa,Exterior1st_CemntBd,BsmtFinType1_BLQ,BsmtQual_Fa,EnclosedPorch,Neighborhood_Sawyer,Exterior2nd_CmentBd,Electrical_FuseF,Neighborhood_Timber,LotShape_IR2,LandContour_HLS,Foundation_Slab,BsmtFinType2_Unf,Condition1_Feedr,Functional_Typ,ExterQual_Fa,BldgType_Duplex,Condition1_Norm,Neighborhood_MeadowV,ScreenPorch,ExterCond_TA,RoofMatl_CompShg,Neighborhood_BrDale,BsmtCond_TA,BldgType_Twnhs,BldgType_2fmCon,Exterior1st_HdBoard,HouseStyle_SFoyer,Heating_GasA,PoolArea,Heating_Grav,MSZoning_FV,BsmtCond_Gd,HouseStyle_1.5Unf,BsmtFinType1_LwQ,MSSubClass,BsmtFinType1_Unf,LotConfig_Inside,OverallCond,Exterior2nd_ImStucc,Neighborhood_CollgCr,Functional_Min2,Neighborhood_Crawfor,Functional_Maj2,Exterior2nd_HdBoard,MSZoning_RH,Functional_Min1,Neighborhood_SWISU,Neighborhood_Veenker,HouseStyle_1Story,Heating_Wall,Neighborhood_Mitchel,BsmtFinType2_BLQ,Neighborhood_ClearCr,BsmtCond_Po,Exterior2nd_Plywood,Exterior1st_WdShing,Exterior1st_BrkComm,SaleCondition_AdjLand,ExterCond_Gd,Condition1_PosN,Condition2_PosN,Condition2_Feedr,Electrical_FuseP,Condition2_PosA,Exterior2nd_Brk Cmn,Condition1_RRAe,SaleCondition_Family,MoSold,LandContour_Low,Exterior2nd_Other,RoofMatl_WdShake,3SsnPorch,BsmtExposure_Mn,LandSlope_Mod,Exterior2nd_Stucco,Condition1_PosA,SaleType_ConLD,SaleType_Con,Street_Pave,Exterior2nd_Wd Shng,BsmtFinType2_Rec,Condition2_RRNn,HouseStyle_SLvl,Neighborhood_NPkVill,BsmtFinType2_LwQ,Electrical_Mix,LotShape_IR3,HouseStyle_2.5Fin,Exterior1st_Stone,Neighborhood_Gilbert,RoofStyle_Gambrel,SaleType_Oth,ExterCond_Po,Exterior1st_BrkFace,HeatingQC_Po,Condition2_Norm,Exterior1st_Stucco,YrSold,LandSlope_Sev,LandContour_Lvl,SaleType_ConLw,Exterior1st_ImStucc,Exterior1st_AsphShn,HouseStyle_2.5Unf,Heating_OthW,LowQualFinSF,Exterior1st_CBlock,Exterior2nd_CBlock,Exterior2nd_BrkFace,Exterior2nd_AsphShn,Neighborhood_NWAmes,Condition1_RRNn,Id,MiscVal,RoofStyle_Shed,Neighborhood_Blueste,Heating_GasW,RoofMatl_Membran,SaleType_CWD,LotConfig_FR3,Exterior1st_Plywood,KPI_mult_Id_ExterQual_Gd,KPI_mult_Id_BsmtFinType1_GLQ,KPI_mult_Id_BsmtQual_TA,KPI_mult_Id_Neighborhood_NridgHt,KPI_mult_Id_Neighborhood_NoRidge,KPI_mult_Id_SaleType_New,KPI_mult_Id_SaleCondition_Partial,KPI_mult_Id_BsmtFinSF1,KPI_mult_Id_Foundation_CBlock,KPI_mult_Id_BsmtExposure_Gd,KPI_mult_Id_HeatingQC_TA,KPI_mult_Id_WoodDeckSF,KPI_mult_Id_OpenPorchSF,KPI_mult_Id_KitchenQual_Gd,KPI_mult_Id_2ndFlrSF,KPI_mult_Id_MSZoning_RM,KPI_mult_Id_Exterior2nd_VinylSd,KPI_mult_Id_Exterior1st_VinylSd,KPI_mult_Id_LotShape_Reg,KPI_mult_Id_LotArea,KPI_div_Id_LotArea,KPI_mult_Id_HalfBath,KPI_mult_Id_RoofStyle_Hip,KPI_mult_Id_BsmtExposure_No,KPI_mult_Id_BsmtQual_Gd,KPI_mult_Id_HouseStyle_2Story,KPI_div_Id_Neighborhood_StoneBr,KPI_mult_Id_RoofStyle_Gable,KPI_mult_Id_Neighborhood_StoneBr,KPI_mult_Id_BsmtFullBath,KPI_mult_Id_Neighborhood_OldTown,KPI_mult_Id_Neighborhood_NAmes,KPI_div_Id_Neighborhood_NridgHt,KPI_mult_Id_Neighborhood_Edwards,KPI_mult_Id_BsmtUnfSF,KPI_mult_Id_Exterior1st_MetalSd,KPI_mult_Id_SaleType_WD,KPI_div_Id_SaleType_New,KPI_mult_Id_Exterior2nd_Wd Sdng,KPI_div_Id_SaleCondition_Partial
135000,5,1656,1,180,660,808,1,2,8,1916,1,1987,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,704,0,0,0,0,0,0,1,1,10410,1,1,1,0,1,1,0,0,0,1,0,660,0.0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,50,1,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,144,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,132352,0,0,0,188,1957080,0.018059558117195004,188,0,188,0,0,0.0,188,0,0,188,0,0.0,0,124080,0,188,0.0,0,0.0
153337,5,1224,2,528,1086,1224,1,0,6,1979,1,1979,0,275.0,2,0,0,1,0,1086,0,0,1,0,120,0,0,0,1,0,0,0,0,2,1,7018,0,1,1,0,1,1,0,1,2,1,0,0,1.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,90,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,1,0,189,0,0,0,0,0,205254,189,0,189,22680,0,0,0,0,0,0,189,1326402,0.026930749501282415,378,0,0,189,0,0.0,189,0,378,0,0,0.0,0,0,0,189,0.0,0,0.0
286000,8,1593,2,682,1593,1593,0,1,5,2001,0,2002,1,0.0,1,1,0,1,0,1153,0,0,0,0,0,0,0,120,0,0,0,0,0,1,1,4923,0,1,1,0,1,1,0,0,1,1,1,440,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,224,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,120,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,190,190,0,0,0,0,0,219070,0,0,0,0,22800,0,0,0,0,0,190,935370,0.0385943530367662,190,0,0,0,0,0.005263157894736842,190,190,190,0,0,0.0,0,83600,0,190,0.0,0,0.0
315000,8,2727,2,440,853,1549,0,2,10,1932,0,1994,0,0.0,2,1,0,0,0,297,0,0,1,0,0,1,1178,74,1,0,0,0,0,1,1,10570,1,1,1,1,1,1,1,1,0,0,0,556,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,70,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,191,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,56727,191,0,191,0,14134,191,224998,0,0,0,191,2018870,0.01807000946073794,191,191,191,191,191,0.0,0,0,0,0,0,0.0,0,106196,0,191,0.0,0,0.0
184000,7,1479,2,484,725,725,1,1,7,1972,0,2004,0,138.0,0,0,1,0,0,626,0,0,1,0,0,1,754,32,0,0,0,0,0,1,0,7472,1,1,1,1,1,1,0,0,1,1,0,99,1.0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,60,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,120192,192,0,0,0,6144,192,144768,0,0,0,0,1434624,0.02569593147751606,192,0,192,0,192,0.0,192,0,192,0,192,0.0,0,19008,0,192,0.0,0,0.0
192000,7,1431,2,666,1431,1431,0,2,6,1999,0,1999,1,0.0,0,1,0,1,0,560,0,0,0,0,0,1,0,35,0,0,1,1,0,0,0,9017,0,1,1,0,1,1,0,1,1,1,0,871,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,193,193,0,0,0,0,0,108080,0,0,0,0,6755,193,0,0,193,193,0,1740281,0.021404014639015194,0,0,0,193,0,0.0,193,0,193,0,0,0.0,0,168103,0,193,0.0,0,0.0
130000,7,1709,2,380,970,970,0,2,7,2004,0,2004,1,50.0,0,1,0,0,0,0,0,0,0,0,0,1,739,40,0,0,1,1,1,0,1,2522,1,1,0,1,1,1,0,1,0,1,0,970,1.0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,160,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,7760,194,143366,194,194,194,194,489268,0.07692307692307693,0,0,194,194,194,0.0,194,0,0,0,0,0.0,194,188180,0,194,0.0,0,0.0
127000,5,864,1,352,864,864,1,1,5,1972,1,1972,0,0.0,0,0,1,0,0,390,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7180,0,1,1,0,1,1,1,0,0,0,0,474,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,20,0,1,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,76050,195,0,195,0,0,0,0,0,0,0,0,1400100,0.027158774373259052,0,195,0,0,0,0.0,0,0,0,0,0,0.0,0,92430,0,195,0.0,0,0.0
148500,6,1456,2,440,855,855,1,2,7,1976,1,1976,0,0.0,1,0,0,0,0,566,0,0,1,0,87,0,601,0,1,0,0,0,0,1,1,2280,1,1,1,1,1,1,0,1,0,1,0,289,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,160,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,110936,196,0,196,17052,0,0,117796,0,0,0,196,446880,0.08596491228070176,196,0,196,196,196,0.0,196,0,0,0,0,0.0,0,56644,0,196,0.0,0,0.0
311872,7,1726,3,786,1726,1726,0,2,8,2007,0,2007,1,205.0,1,0,0,1,0,1126,1,1,0,0,171,0,0,138,0,0,0,0,0,0,1,9416,1,1,1,0,0,1,1,0,1,0,0,600,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,266,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,197,0,0,0,197,197,221822,0,0,0,33687,27186,0,0,0,0,0,197,1854952,0.02092183517417162,0,197,197,0,0,0.0,0,0,197,0,0,0.0,0,118200,0,0,0.005076142131979695,0,0.005076142131979695
235000,8,3112,2,795,1360,1360,0,2,8,1918,0,1990,1,0.0,1,1,1,1,0,1036,0,0,0,0,0,1,1360,16,0,0,0,0,0,0,1,25419,1,1,1,1,1,1,0,0,1,1,0,140,1.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,512,0,0,0,0,0,75,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2006,0,1,0,0,0,0,0,392,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,198,198,198,0,0,0,0,205128,0,0,0,0,3168,198,269280,0,0,0,198,5032962,0.007789448837483772,0,0,198,0,198,0.0,198,0,198,0,198,0.0,0,27720,0,198,0.0,0,0.0
104000,6,2229,0,0,755,929,1,1,8,1912,1,1950,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,929,198,0,0,0,0,1,0,1,5520,1,1,0,0,1,1,0,0,0,1,0,755,1.0,1,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,75,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,371,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,199,0,0,0,39402,0,184871,199,0,0,199,1098480,0.03605072463768116,0,0,199,0,0,0.0,199,0,0,199,0,0.0,0,150245,0,199,0.0,199,0.0
274900,8,1713,3,856,1713,1713,0,2,7,2004,0,2005,1,262.0,1,1,0,1,1,1088,0,0,0,0,0,0,0,26,0,0,1,1,0,0,1,9591,0,1,1,0,1,1,1,0,1,0,0,625,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,170,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,200,0,200,0,0,0,217600,0,0,0,0,5200,0,0,0,200,200,200,1918200,0.020852882911062454,0,200,0,0,0,0.0,0,0,200,0,0,0.005,0,125000,0,200,0.0,0,0.0
140000,4,1121,2,440,1121,1121,1,2,5,2003,1,2004,1,0.0,0,0,0,0,0,0,0,0,0,0,132,0,0,64,0,0,1,1,1,0,1,8546,1,1,0,0,1,1,0,1,0,1,0,1121,1.0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26532,12864,0,0,201,201,201,201,1717746,0.02351977533348935,0,0,201,201,0,0.0,201,0,0,0,0,0.0,201,225321,0,201,0.0,0,0.0
171500,6,1279,2,473,1196,1279,1,2,6,1977,1,1977,0,0.0,2,0,1,0,0,641,0,0,1,0,238,0,0,83,1,0,0,0,0,0,1,10125,1,1,1,0,1,1,0,0,0,1,0,276,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,1,0,0,202,0,0,0,0,129482,202,0,202,48076,16766,0,0,0,0,0,202,2045250,0.019950617283950617,0,0,202,0,0,0.0,202,0,0,0,0,0.0,0,55752,0,202,0.0,0,0.0
112000,6,1310,1,398,617,865,1,2,6,1924,1,1950,0,0.0,0,0,0,0,0,617,0,0,0,0,0,0,445,0,0,0,0,0,0,0,1,7000,1,1,1,0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,50,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125251,0,0,0,0,0,0,90335,0,0,0,203,1421000,0.029,0,0,203,0,0,0.0,203,0,0,203,0,0.0,0,0,203,0,0.0,0,0.0
149000,6,848,2,420,848,848,0,1,3,2004,0,2004,1,205.0,1,1,0,1,0,662,0,0,0,0,149,1,0,0,0,0,1,1,1,0,1,4438,0,1,0,0,1,1,0,1,1,1,0,186,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,120,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,204,204,0,0,0,0,0,135048,0,0,0,30396,0,204,0,204,204,204,204,905352,0.04596665164488508,0,0,0,204,0,0.0,204,0,204,0,0,0.0,0,37944,0,204,0.0,0,0.0
110000,5,1284,1,240,720,720,1,1,5,1947,1,1950,0,0.0,0,0,1,0,0,312,0,0,1,0,0,0,564,35,1,0,0,0,1,1,1,3500,1,1,0,0,1,1,0,0,0,1,0,408,1.0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,50,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,63960,205,0,205,0,7175,0,115620,205,0,0,205,717500,0.05857142857142857,205,0,205,0,0,0.0,205,0,0,205,0,0.0,0,83640,0,205,0.0,0,0.0
180500,7,1442,2,500,1424,1442,1,2,5,1990,1,1990,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,11851,1,1,1,0,1,1,0,1,0,1,0,1424,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,20,1,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004,0,0,0,0,0,206,2441306,0.017382499367142014,0,0,206,206,0,0.0,206,0,0,0,0,0.0,0,293344,0,206,0.0,0,0.0
143900,5,1696,1,349,1140,1696,1,1,8,1962,1,1962,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,30,1,0,0,0,0,1,0,13673,1,1,1,0,1,1,0,0,0,1,0,1140,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,20,1,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,207,0,207,0,6210,0,0,0,0,0,0,2830311,0.015139325678344182,207,0,207,0,0,0.0,207,0,0,0,0,0.0,0,235980,0,207,0.0,0,0.0
141000,4,1100,1,312,1100,1100,1,1,6,1960,1,1960,1,0.0,1,0,1,0,0,419,0,0,0,0,355,0,0,0,1,0,0,0,0,0,0,12493,1,1,1,0,1,1,0,0,1,1,0,375,1.0,0,1,0,0,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,87152,0,0,208,73840,0,0,0,0,0,0,0,2598544,0.01664932362122789,0,0,208,0,0,0.0,208,0,208,0,208,0.0,0,78000,0,208,0.0,208,0.0
277000,7,2062,2,454,1157,1180,0,2,7,1988,1,1989,0,128.0,1,1,0,1,0,1065,0,0,1,0,60,0,882,55,0,1,0,0,0,1,0,14364,0,1,1,1,1,1,0,1,1,1,0,92,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,154,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,1,209,209,0,0,0,0,0,222585,209,209,0,12540,11495,0,184338,0,0,0,0,3002076,0.01455026455026455,209,0,0,209,209,0.0,209,0,209,0,0,0.0,0,19228,0,209,0.0,0,0.0
