price,parking,area,stories,bathrooms,bedrooms,KPI_Area_per_Furnishing,KPI_AirConditioning_Area_Ratio,KPI_Area_per_SemiFurnished,KPI_Bathrooms_per_Furnishing,KPI_Area_per_Guestroom,KPI_Bedrooms_per_Guestroom
7464826,1,6345,3,1,2,6345.0,0,inf,1.0,inf,inf
4698771,0,4895,1,1,3,inf,0,4895.0,1.0,inf,inf
4168792,0,2425,2,1,2,inf,0,inf,inf,inf,inf
4539557,0,2952,2,0,3,inf,0,inf,,inf,inf
3294548,0,4022,0,1,2,inf,0,inf,inf,inf,inf
4319482,0,3298,2,2,3,inf,0,inf,inf,inf,inf
4551648,0,5213,1,1,3,5213.0,0,inf,1.0,inf,inf
6408120,1,6604,1,2,2,inf,0,inf,inf,inf,inf
4615381,1,6833,1,0,2,inf,0,inf,,inf,inf
5755694,1,6911,2,2,4,inf,0,inf,inf,inf,inf
3894155,0,6078,1,1,3,inf,0,inf,inf,inf,inf
9306048,0,6549,2,2,3,inf,0,inf,inf,inf,inf
4662455,0,5357,2,0,2,inf,0,inf,,inf,inf
3551584,0,2453,2,1,3,inf,0,inf,inf,inf,inf
4170694,0,4483,1,1,4,inf,0,inf,inf,inf,inf
9606829,0,15131,1,2,4,inf,0,inf,inf,inf,inf
7409351,1,7107,1,1,4,inf,0,inf,inf,inf,inf
4585524,0,3335,1,0,3,inf,0,inf,,inf,inf
4903862,0,10025,1,1,2,10025.0,0,inf,1.0,inf,inf
5054529,0,5194,1,1,2,inf,0,5194.0,1.0,inf,inf
4642408,0,4176,2,1,4,inf,0,inf,inf,inf,inf
3202588,0,3901,1,0,2,3901.0,0,inf,0.0,inf,inf
5330199,0,4942,2,1,3,inf,0,inf,inf,inf,inf
4241850,0,3620,2,1,3,inf,0,3620.0,1.0,inf,inf
4763065,1,3846,1,1,2,inf,0,3846.0,1.0,inf,inf
5900165,1,5800,1,1,3,inf,0,inf,inf,inf,inf
6915507,0,8562,0,1,1,inf,0,inf,inf,inf,inf
5685109,2,5097,0,1,2,inf,0,5097.0,1.0,inf,inf
4677070,0,5796,1,0,2,inf,5796,inf,,inf,inf
3006857,0,3409,1,1,3,inf,0,inf,inf,inf,inf
6609758,0,4949,3,0,2,inf,0,inf,,inf,inf
4091497,1,5008,1,0,3,inf,0,inf,,inf,inf
3878805,0,6544,1,1,2,6544.0,0,inf,1.0,inf,inf
4031844,0,3973,1,1,2,inf,0,inf,inf,inf,inf
5952414,0,5385,1,1,3,inf,0,inf,inf,inf,inf
4759123,2,8824,1,0,1,inf,8824,8824.0,0.0,inf,inf
4570462,0,5073,1,1,2,inf,0,inf,inf,inf,inf
4836569,0,5749,1,1,2,inf,0,inf,inf,inf,inf
4367463,0,4244,1,1,2,inf,0,inf,inf,inf,inf
3648485,0,3747,0,1,2,inf,0,inf,inf,inf,inf
5978862,2,4548,2,1,2,inf,0,inf,inf,inf,inf
6567058,1,5442,3,1,2,inf,0,inf,inf,inf,inf
3563513,0,6114,1,1,2,inf,0,inf,inf,inf,inf
6807619,1,6433,2,2,3,inf,0,inf,inf,inf,inf
8663230,0,6359,1,1,3,inf,0,inf,inf,inf,inf
2833757,0,3323,1,0,2,inf,0,inf,,inf,inf
2663647,0,2771,1,1,3,inf,0,inf,inf,inf,inf
6669311,0,7589,0,1,2,inf,0,7589.0,1.0,inf,inf
5632315,0,4681,2,1,3,inf,4681,inf,inf,inf,inf
3715452,0,3586,0,1,2,inf,0,inf,inf,inf,inf
7591951,0,6478,1,1,2,inf,0,inf,inf,inf,inf
7223103,0,7009,1,1,3,inf,0,inf,inf,7009.0,3.0
4881436,1,6975,1,0,3,inf,0,inf,,inf,inf
2958935,0,3147,1,1,2,inf,0,inf,inf,inf,inf
5526133,0,5389,3,1,2,inf,5389,5389.0,1.0,inf,inf
4105761,0,2368,1,1,3,inf,0,inf,inf,inf,inf
4504272,1,5253,1,0,3,inf,0,inf,,inf,inf
4038321,0,3470,1,2,3,inf,3470,inf,inf,inf,inf
2196986,1,3119,1,1,2,3119.0,0,inf,1.0,inf,inf
5172478,0,7913,1,1,3,inf,0,7913.0,1.0,7913.0,3.0
4328503,1,8514,1,1,3,inf,0,inf,inf,inf,inf
6356998,0,4872,3,1,3,inf,4872,inf,inf,inf,inf
6225643,0,6351,3,1,2,inf,0,inf,inf,inf,inf
3445872,0,2447,2,1,3,inf,0,inf,inf,inf,inf
4071814,0,4091,2,1,2,inf,0,inf,inf,inf,inf
6885516,0,4208,2,1,3,inf,0,inf,inf,inf,inf
4141777,0,3697,2,1,3,inf,0,inf,inf,inf,inf
7570150,0,5630,1,1,3,inf,5630,inf,inf,inf,inf
7186200,2,6849,3,1,2,inf,6849,inf,inf,inf,inf
5950566,0,7318,1,2,3,inf,0,inf,inf,inf,inf
7771464,1,8893,3,2,3,8893.0,8893,inf,2.0,inf,inf
3078224,0,4543,2,1,2,inf,0,inf,inf,inf,inf
4519835,0,3621,2,1,2,inf,0,3621.0,1.0,inf,inf
4784650,1,7121,1,2,3,inf,0,inf,inf,inf,inf
3726063,0,3941,0,1,2,inf,0,inf,inf,inf,inf
3710957,0,3286,2,1,2,3286.0,0,inf,1.0,inf,inf
3695330,0,5916,1,1,2,inf,0,inf,inf,inf,inf
4955470,1,7952,0,0,2,inf,0,inf,,inf,inf
7959478,1,6148,4,2,3,inf,0,inf,inf,inf,inf
3989296,0,3868,2,1,2,inf,0,inf,inf,inf,inf
9124514,1,12278,1,0,3,12278.0,0,inf,0.0,inf,inf
4183793,0,3690,1,1,2,inf,0,inf,inf,inf,inf
4202198,0,3298,1,1,2,inf,0,3298.0,1.0,inf,inf
5176516,0,3994,1,0,2,inf,0,inf,,inf,inf
3605202,1,6117,1,1,3,inf,0,inf,inf,inf,inf
5146515,0,10525,2,1,3,inf,0,10525.0,1.0,inf,inf
3276575,0,3821,1,1,2,inf,0,inf,inf,inf,inf
4266513,0,4332,2,0,3,inf,0,inf,,inf,inf
4127058,0,3584,1,0,3,inf,0,inf,,inf,inf
5521457,0,5700,3,1,3,inf,0,inf,inf,inf,inf
4831297,0,6193,1,1,2,inf,0,inf,inf,inf,inf
3893919,1,4669,0,0,2,inf,0,inf,,inf,inf
5915231,2,7553,2,1,2,inf,0,inf,inf,inf,inf
4921886,1,5238,1,0,1,5238.0,0,inf,0.0,inf,inf
3782225,1,5872,1,1,2,inf,0,inf,inf,inf,inf
5320558,0,4603,1,1,3,inf,0,inf,inf,inf,inf
4036239,0,4283,1,1,2,inf,0,inf,inf,inf,inf
4678025,0,4072,1,1,3,inf,0,4072.0,1.0,inf,inf
3367261,1,6108,1,0,2,inf,0,inf,,inf,inf
3927958,0,5668,1,1,2,inf,0,inf,inf,inf,inf
3458199,0,4741,1,0,2,4741.0,0,inf,0.0,inf,inf
6564929,1,5616,1,2,4,inf,5616,inf,inf,inf,inf
5410772,0,6868,1,1,3,inf,0,6868.0,1.0,inf,inf
8337490,2,7457,3,1,2,inf,0,inf,inf,inf,inf
4127942,0,5044,1,1,3,inf,0,inf,inf,inf,inf
2820353,1,3575,1,0,2,inf,0,inf,,inf,inf
3603911,1,5090,0,1,2,inf,0,inf,inf,inf,inf
3647286,0,3772,1,0,2,inf,0,inf,,inf,inf
6118749,0,4466,3,0,3,inf,0,inf,,inf,inf
4452641,0,4475,2,2,3,inf,0,inf,inf,inf,inf
3327086,1,6338,1,1,2,inf,0,inf,inf,inf,inf
3097516,0,4967,0,0,2,inf,0,inf,,inf,inf
2661035,0,2983,2,1,3,inf,0,inf,inf,inf,inf
4132233,0,3999,2,1,3,inf,0,3999.0,1.0,inf,inf
5661825,1,6229,2,1,3,inf,6229,inf,inf,inf,inf
2825543,0,3918,1,1,2,inf,0,inf,inf,inf,inf
7245628,0,5334,2,2,3,inf,5334,inf,inf,inf,inf
5048563,0,4492,2,1,3,inf,0,inf,inf,inf,inf
4302142,0,3801,1,1,2,inf,0,inf,inf,inf,inf
4544387,0,3081,2,1,3,inf,0,inf,inf,inf,inf
6598899,1,7253,3,1,3,inf,0,inf,inf,inf,inf
4785307,2,8348,1,0,2,inf,0,inf,,inf,inf
3182443,0,3880,1,0,2,inf,0,inf,,inf,inf
3743197,0,3257,1,1,3,inf,0,inf,inf,inf,inf
4544603,0,4805,3,0,3,inf,4805,4805.0,0.0,inf,inf
4767152,1,4466,2,1,3,inf,0,inf,inf,inf,inf
8496635,1,7951,3,1,3,inf,0,inf,inf,inf,inf
3182977,0,4500,1,0,2,inf,0,inf,,inf,inf
4763047,0,5565,1,1,2,inf,0,inf,inf,inf,inf
4382287,0,5295,1,0,2,inf,0,inf,,inf,inf
4405912,0,5209,2,1,2,inf,0,inf,inf,inf,inf
2902909,0,5333,1,0,3,inf,0,inf,,inf,inf
4699197,1,3604,1,1,3,inf,0,3604.0,1.0,inf,inf
6327122,0,6393,2,1,3,inf,0,inf,inf,inf,inf
4357791,0,10080,1,0,2,inf,0,inf,,inf,inf
4497887,0,4005,1,1,3,inf,0,inf,inf,inf,inf
3255318,0,6089,1,0,3,inf,0,inf,,inf,inf
4718271,1,4036,1,1,3,inf,0,4036.0,1.0,inf,inf
5332991,1,5687,2,1,3,inf,0,inf,inf,inf,inf
5063151,0,10934,2,0,2,inf,0,inf,,inf,inf
7947545,0,6050,1,1,3,inf,0,inf,inf,inf,inf
4346604,1,6345,1,1,3,inf,0,inf,inf,inf,inf
3401565,0,4382,1,0,2,inf,0,inf,,inf,inf
5951713,1,7020,0,1,2,inf,7020,7020.0,1.0,inf,inf
3069135,0,8011,1,1,2,inf,0,inf,inf,inf,inf
6065437,1,6935,1,1,3,inf,6935,inf,inf,inf,inf
4487994,0,5950,1,1,3,inf,0,inf,inf,inf,inf
3490335,0,2248,2,1,2,inf,0,inf,inf,inf,inf
4510361,0,3330,1,1,2,inf,0,inf,inf,inf,inf
3547022,0,3539,0,1,2,inf,0,inf,inf,inf,inf
3381173,0,4756,1,1,2,4756.0,0,inf,1.0,inf,inf
3967707,0,4123,1,1,2,inf,0,4123.0,1.0,inf,inf
3257580,0,3597,1,1,2,inf,0,inf,inf,inf,inf
9660454,1,8037,3,2,3,inf,0,inf,inf,inf,inf
9142950,1,7813,1,2,4,inf,0,inf,inf,inf,inf
5228094,1,6162,1,1,3,inf,6162,inf,inf,inf,inf
3093403,0,3674,0,1,3,3674.0,0,inf,1.0,inf,inf
3400576,1,3849,1,1,3,inf,0,inf,inf,inf,inf
3017405,0,2306,1,1,3,inf,0,inf,inf,inf,inf
3396804,0,3850,1,0,2,3850.0,0,inf,0.0,inf,inf
3626298,0,3775,1,1,2,inf,0,inf,inf,inf,inf
4392244,1,5872,1,0,3,inf,0,inf,,inf,inf
4088667,1,4041,2,0,3,inf,0,inf,,inf,inf
4556361,0,4645,1,1,2,inf,0,inf,inf,inf,inf
4805941,1,5571,1,0,2,inf,0,inf,,inf,inf
4073270,0,3069,1,1,3,inf,0,inf,inf,inf,inf
5178264,0,6000,2,1,2,inf,0,inf,inf,inf,inf
4226945,0,4301,2,1,2,4301.0,0,inf,1.0,inf,inf
4661358,0,5292,0,1,2,inf,0,inf,inf,inf,inf
3748629,0,4224,1,1,2,inf,0,inf,inf,inf,inf
3049507,0,4834,1,0,2,inf,0,inf,,inf,inf
5391944,0,4965,2,1,2,inf,0,inf,inf,inf,inf
4836152,0,4904,1,2,3,4904.0,0,inf,2.0,4904.0,3.0
3631224,1,6562,1,1,2,inf,0,inf,inf,inf,inf
2384269,0,3569,1,0,2,inf,0,inf,,inf,inf
3910469,0,4031,1,0,2,inf,0,4031.0,0.0,inf,inf
4065522,0,4959,1,1,2,inf,0,inf,inf,inf,inf
5613000,1,5743,2,1,2,inf,0,inf,inf,inf,inf
4571073,1,2358,2,1,3,inf,0,inf,inf,inf,inf
5056821,1,4280,2,1,2,inf,0,inf,inf,inf,inf
3943436,1,6619,2,0,2,inf,0,inf,,inf,inf
3784654,1,3934,1,0,2,inf,0,inf,,inf,inf
2768426,0,5028,0,0,2,inf,0,inf,,inf,inf
4585390,1,4170,1,1,2,inf,0,inf,inf,inf,inf
2961974,0,3303,1,1,2,inf,0,inf,inf,inf,inf
5232641,0,5927,2,1,2,inf,0,inf,inf,inf,inf
5466415,0,6554,1,1,3,inf,0,inf,inf,inf,inf
2629118,1,3120,1,1,3,inf,0,inf,inf,inf,inf
4340000,0,3274,2,1,3,inf,0,inf,inf,inf,inf
7001693,1,5436,2,2,2,5436.0,0,inf,2.0,inf,inf
4848427,0,2997,1,1,3,inf,0,inf,inf,inf,inf
2421921,0,4329,1,1,2,inf,0,inf,inf,inf,inf
9086841,0,6491,2,2,3,inf,6491,inf,inf,inf,inf
3177654,0,4588,1,0,3,inf,0,inf,,inf,inf
4542405,0,4845,2,1,3,inf,0,inf,inf,inf,inf
4577700,1,6144,1,1,2,inf,0,inf,inf,inf,inf
4876118,0,2956,1,2,3,inf,0,inf,inf,inf,inf
5032781,0,5808,1,1,2,inf,0,inf,inf,inf,inf
3470587,1,3756,1,1,2,inf,0,inf,inf,inf,inf
5081704,0,8365,1,2,3,inf,0,8365.0,2.0,inf,inf
4670369,0,4424,1,1,2,inf,0,inf,inf,inf,inf
4744873,1,3081,2,1,2,inf,0,inf,inf,inf,inf
2768693,0,3312,0,0,2,inf,0,inf,,inf,inf
3802995,0,4191,2,0,3,inf,0,inf,,inf,inf
3535631,0,5416,0,1,3,inf,0,inf,inf,inf,inf
3491246,1,4500,1,1,3,inf,0,inf,inf,inf,inf
3865153,1,3760,1,1,3,inf,0,inf,inf,inf,inf
4290556,1,4521,2,0,3,inf,0,inf,,inf,inf
2779512,0,6605,1,0,1,inf,0,inf,,inf,inf
12484737,1,7066,2,1,3,inf,0,inf,inf,inf,inf
6584424,0,6597,2,2,3,inf,0,inf,inf,inf,inf
5651461,0,5744,0,0,2,inf,0,inf,,inf,inf
4136003,0,4498,1,0,2,inf,0,4498.0,0.0,inf,inf
5099158,1,5536,0,1,3,inf,5536,inf,inf,inf,inf
5899737,1,5561,2,1,3,inf,0,inf,inf,inf,inf
6638230,0,5828,3,1,3,inf,0,inf,inf,inf,inf
4540259,1,3707,2,1,4,inf,0,inf,inf,inf,inf
4468242,1,3224,2,1,3,inf,0,inf,inf,inf,inf
4179559,0,3636,1,1,3,inf,0,inf,inf,inf,inf
3767866,0,5244,1,0,2,inf,0,inf,,inf,inf
3816190,0,6372,1,1,2,inf,0,inf,inf,inf,inf
4817209,0,4710,0,1,2,inf,0,inf,inf,inf,inf
2840601,0,3527,1,1,2,inf,0,inf,inf,inf,inf
7481270,0,8516,2,0,3,inf,0,inf,,inf,inf
4313542,1,4075,1,1,2,inf,0,inf,inf,inf,inf
3867113,0,4049,2,1,3,inf,0,inf,inf,inf,inf
3385636,0,4334,1,0,2,inf,0,inf,,inf,inf
3092768,0,3499,1,0,3,inf,0,inf,,inf,inf
3719289,0,4041,1,1,3,inf,0,inf,inf,inf,inf
3836935,1,5151,1,0,2,inf,0,inf,,inf,inf
3500000,0,4465,1,1,3,inf,0,inf,inf,inf,inf
6013954,0,4824,2,2,2,inf,0,inf,inf,inf,inf
3005732,0,2289,1,1,2,inf,0,inf,inf,inf,inf
4747404,0,8748,1,0,3,inf,0,inf,,inf,inf
2793405,0,2216,2,1,2,inf,0,inf,inf,inf,inf
4879424,0,4127,1,1,2,inf,0,inf,inf,inf,inf
4561942,1,3880,1,1,3,inf,0,inf,inf,inf,inf
7889410,2,6589,2,2,2,inf,6589,inf,inf,inf,inf
5295498,0,7376,2,1,2,inf,0,inf,inf,inf,inf
5615980,0,6422,2,1,3,inf,0,inf,inf,inf,inf
6147511,1,5852,3,1,2,inf,0,inf,inf,5852.0,2.0
4144352,0,3313,1,0,2,inf,0,inf,,inf,inf
6729089,0,6282,1,2,3,inf,0,inf,inf,inf,inf
6221968,0,6595,2,2,3,inf,0,inf,inf,inf,inf
4957254,1,5284,1,1,3,inf,0,5284.0,1.0,5284.0,3.0
6454899,1,10011,1,2,3,inf,0,10011.0,2.0,inf,inf
6084564,0,5308,3,0,2,inf,0,inf,,inf,inf
4052039,0,4462,1,1,2,inf,0,inf,inf,inf,inf
5339254,2,8420,1,0,2,inf,0,8420.0,0.0,inf,inf
5732355,0,6360,1,1,3,inf,0,inf,inf,inf,inf
7534674,1,5895,2,1,3,inf,0,inf,inf,inf,inf
5694254,0,4773,2,1,2,inf,4773,inf,inf,inf,inf
4388426,0,2736,1,0,2,inf,0,inf,,inf,inf
4768389,1,8889,1,1,2,inf,0,inf,inf,inf,inf
4888281,1,7791,1,1,2,7791.0,7791,inf,1.0,inf,inf
4035424,1,5110,0,0,2,inf,0,inf,,inf,inf
5485721,0,5877,2,1,3,inf,0,inf,inf,inf,inf
4176451,1,4976,2,1,3,inf,0,inf,inf,inf,inf
5854014,0,5422,3,1,2,inf,0,inf,inf,inf,inf
4184318,0,5443,2,1,2,5443.0,0,inf,1.0,inf,inf
6105806,1,6434,0,1,3,inf,0,inf,inf,6434.0,3.0
4596751,0,4673,2,0,2,inf,0,inf,,inf,inf
4088104,0,3345,1,0,2,inf,0,inf,,inf,inf
10011067,1,8492,3,2,3,inf,0,inf,inf,inf,inf
4023675,0,5576,1,1,2,inf,0,inf,inf,inf,inf
5283468,0,3354,2,1,3,inf,0,inf,inf,inf,inf
4806267,0,3109,2,1,2,inf,0,inf,inf,inf,inf
3753330,0,8038,1,1,2,inf,0,inf,inf,inf,inf
4877886,0,6636,1,1,2,inf,0,inf,inf,inf,inf
5382051,1,5265,1,2,2,5265.0,0,inf,2.0,inf,inf
3427977,1,3187,1,0,1,inf,0,inf,,inf,inf
2918185,0,3618,2,1,2,inf,0,inf,inf,inf,inf
5158180,1,5994,0,1,2,inf,0,inf,inf,inf,inf
3945601,1,2789,1,1,2,inf,0,inf,inf,inf,inf
8596385,1,5834,1,2,4,inf,0,inf,inf,inf,inf
5107677,0,5166,1,1,2,inf,0,inf,inf,inf,inf
3264878,0,4448,1,1,3,inf,0,inf,inf,inf,inf
3773463,0,2915,1,1,3,inf,0,inf,inf,inf,inf
3897297,0,3995,2,0,3,inf,0,inf,,inf,inf
4546013,0,3639,2,1,2,inf,3639,inf,inf,inf,inf
4615945,0,5956,2,0,3,inf,0,inf,,inf,inf
4039918,0,6640,1,0,2,inf,0,inf,,inf,inf
3832156,1,7999,1,1,3,7999.0,0,inf,1.0,inf,inf
2614966,1,3607,1,2,2,inf,0,inf,inf,inf,inf
4880592,0,5370,2,0,2,inf,5370,inf,,inf,inf
4176681,1,4802,1,0,2,inf,0,inf,,inf,inf
3714317,0,3600,0,1,2,inf,0,inf,inf,inf,inf
7244985,1,5889,2,1,2,inf,0,inf,inf,inf,inf
5372901,1,5267,2,1,3,inf,0,inf,inf,5267.0,3.0
7012453,1,5782,1,0,4,inf,0,inf,,inf,inf
6090243,0,4626,2,0,3,inf,0,inf,,inf,inf
5428672,0,7136,1,2,2,inf,0,inf,inf,7136.0,2.0
4559788,0,3842,1,1,2,inf,3842,inf,inf,inf,inf
3275537,0,3855,0,1,2,3855.0,0,inf,1.0,inf,inf
5284006,1,5393,1,1,4,inf,0,inf,inf,inf,inf
4524268,1,5055,2,1,2,inf,0,inf,inf,inf,inf
8280506,0,4793,1,2,3,inf,0,inf,inf,4793.0,3.0
3118853,0,3594,1,0,2,inf,0,inf,,inf,inf
2890377,0,3479,1,1,3,inf,0,inf,inf,inf,inf
3949859,0,3976,1,1,2,inf,0,inf,inf,inf,inf
4844774,0,5403,2,0,2,inf,0,5403.0,0.0,inf,inf
2661430,0,4779,1,1,2,inf,0,inf,inf,inf,inf
4445136,1,3947,1,0,4,inf,0,3947.0,0.0,inf,inf
4552121,1,5661,2,1,3,inf,0,inf,inf,inf,inf
3178848,0,5066,1,1,3,inf,0,inf,inf,inf,inf
5891798,0,6245,2,1,3,inf,0,inf,inf,inf,inf
5548153,0,5828,2,1,3,5828.0,0,inf,1.0,inf,inf
5125772,0,3408,1,1,2,inf,0,inf,inf,inf,inf
3574172,0,3633,0,1,1,inf,0,inf,inf,inf,inf
5722727,0,5365,2,1,3,inf,0,inf,inf,inf,inf
4316284,2,5082,1,1,2,inf,0,inf,inf,inf,inf
3775999,0,2863,1,1,2,2863.0,0,inf,1.0,inf,inf
5494011,0,6259,2,0,3,inf,0,inf,,inf,inf
3511499,0,5833,1,1,2,inf,0,inf,inf,inf,inf
4619757,0,2869,2,1,2,inf,0,2869.0,1.0,2869.0,2.0
3148088,0,3451,0,1,1,inf,0,inf,inf,inf,inf
6650688,1,4016,1,0,3,inf,0,inf,,inf,inf
3952823,0,4470,1,1,2,4470.0,0,inf,1.0,inf,inf
6212217,0,6357,2,1,4,inf,0,inf,inf,inf,inf
4392906,0,4987,1,1,3,inf,0,inf,inf,inf,inf
4199999,0,3634,1,1,2,inf,0,inf,inf,inf,inf
4768928,0,5647,1,1,2,inf,0,inf,inf,inf,inf
6786360,1,12078,1,1,3,12078.0,0,inf,1.0,inf,inf
11597084,2,8897,3,3,3,inf,8897,inf,inf,inf,inf
3673480,0,3550,0,1,1,inf,0,3550.0,1.0,inf,inf
4199999,0,2303,2,1,3,inf,0,inf,inf,inf,inf
3815643,1,5011,1,1,3,5011.0,0,inf,1.0,inf,inf
2937204,0,2618,1,0,2,inf,0,inf,,inf,inf
2918308,0,4226,1,1,2,inf,0,inf,inf,inf,inf
6365324,0,8428,1,1,3,inf,0,inf,inf,inf,inf
3058893,0,3949,1,1,2,inf,0,3949.0,1.0,inf,inf
5024125,0,5158,2,0,2,inf,0,5158.0,0.0,inf,inf
6276294,0,5760,3,1,2,inf,0,5760.0,1.0,inf,inf
5670674,1,8914,2,1,3,inf,0,inf,inf,inf,inf
3375973,0,3777,1,1,2,inf,0,inf,inf,inf,inf
8160807,1,8550,0,1,2,inf,0,8550.0,1.0,inf,inf
5238139,0,10509,1,1,2,inf,0,inf,inf,inf,inf
9815740,1,7200,2,1,3,inf,0,inf,inf,inf,inf
4656413,1,3265,2,0,2,inf,0,inf,,inf,inf
4324049,0,4387,1,0,3,inf,0,inf,,inf,inf
7285695,1,5970,1,0,2,inf,0,inf,,inf,inf
3329280,0,3516,1,0,2,inf,0,inf,,inf,inf
4075780,0,3097,1,1,2,inf,0,inf,inf,inf,inf
4657057,0,6220,1,1,3,inf,0,inf,inf,inf,inf
3873068,0,2574,2,1,3,inf,0,inf,inf,inf,inf
3561522,1,3598,0,1,2,inf,0,inf,inf,inf,inf
3700082,0,3594,0,0,3,3594.0,0,inf,0.0,inf,inf
8647015,1,5544,2,2,3,inf,0,inf,inf,inf,inf
4452169,0,4011,2,1,2,4011.0,0,inf,1.0,inf,inf
3254498,0,3184,1,1,2,inf,0,inf,inf,inf,inf
3712368,1,5212,1,1,2,inf,0,inf,inf,inf,inf
4472980,0,3807,2,0,3,inf,0,inf,,inf,inf
3513823,0,5434,0,0,1,inf,0,inf,,inf,inf
4541961,0,3517,1,1,2,inf,0,inf,inf,inf,inf
2926980,0,3609,1,0,2,inf,0,inf,,inf,inf
3644529,0,4446,1,1,2,inf,0,inf,inf,inf,inf
5904070,1,6646,1,0,2,inf,0,inf,,inf,inf
6101141,1,6416,0,1,3,inf,0,inf,inf,inf,inf
4041025,0,4818,1,0,2,inf,0,inf,,inf,inf
5186818,1,7226,1,1,3,inf,0,inf,inf,inf,inf
3365561,1,5233,1,0,2,inf,0,5233.0,0.0,inf,inf
2917222,0,3727,0,1,2,inf,0,inf,inf,inf,inf
3931999,0,5158,1,1,3,inf,0,inf,inf,inf,inf
3865837,0,3365,1,1,1,inf,0,inf,inf,inf,inf
4619253,0,3363,3,0,3,inf,0,3363.0,0.0,inf,inf
6298617,0,5076,1,1,3,inf,0,inf,inf,inf,inf
3911929,0,2950,1,1,3,inf,0,inf,inf,inf,inf
9143241,0,13923,2,2,4,inf,0,inf,inf,inf,inf
3508929,0,4429,1,1,1,inf,0,inf,inf,inf,inf
5371256,0,6429,1,1,2,inf,0,inf,inf,6429.0,2.0
3696375,1,4312,2,1,3,inf,0,inf,inf,inf,inf
4786701,0,5365,1,1,2,inf,0,inf,inf,inf,inf
7832382,0,6814,1,1,4,inf,0,inf,inf,6814.0,4.0
4062817,0,4689,1,1,2,inf,0,inf,inf,inf,inf
2517067,0,3443,1,1,2,inf,0,inf,inf,inf,inf
4913227,0,4876,2,2,4,inf,0,4876.0,2.0,inf,inf
6251722,0,6081,3,1,3,inf,0,inf,inf,inf,inf
3282532,0,3238,1,0,2,inf,0,inf,,inf,inf
9096706,1,5868,1,2,3,inf,0,inf,inf,inf,inf
3340696,0,3839,2,1,3,inf,0,3839.0,1.0,inf,inf
4310710,0,4032,0,1,2,inf,0,inf,inf,inf,inf
4549999,1,3942,1,1,2,inf,0,inf,inf,inf,inf
6084282,0,5129,3,1,3,inf,0,inf,inf,inf,inf
7557795,0,5426,2,1,2,inf,0,inf,inf,inf,inf
3937247,1,7279,0,1,2,inf,0,inf,inf,inf,inf
4829999,1,6039,1,1,3,inf,0,6039.0,1.0,inf,inf
4614537,1,3749,1,1,3,inf,0,inf,inf,inf,inf
11089623,1,7195,1,1,3,7195.0,0,inf,1.0,inf,inf
7180748,1,5904,3,0,2,5904.0,5904,inf,0.0,inf,inf
3929594,0,6156,1,1,3,inf,0,inf,inf,inf,inf
4944527,0,7529,0,1,2,inf,0,7529.0,1.0,inf,inf
2899674,0,6693,1,1,2,inf,0,inf,inf,inf,inf
3401382,0,3206,1,0,2,inf,0,inf,,inf,inf
5008096,0,5395,0,1,2,inf,0,inf,inf,inf,inf
2791868,0,2963,1,1,2,inf,0,inf,inf,inf,inf
4015805,0,4500,0,0,2,4500.0,0,inf,0.0,inf,inf
5742416,0,5190,1,1,3,inf,0,inf,inf,inf,inf
3570000,2,4499,2,2,4,4499.0,0,inf,2.0,inf,inf
3913587,1,3717,1,0,2,inf,0,inf,,inf,inf
5874239,1,4124,1,1,2,4124.0,0,inf,1.0,inf,inf
3518823,0,3644,1,1,2,inf,0,inf,inf,inf,inf
7034773,0,10373,2,2,4,inf,0,inf,inf,inf,inf
3863729,0,5845,1,1,4,inf,0,5845.0,1.0,inf,inf
4638828,1,4517,2,0,3,inf,0,inf,,inf,inf
5814495,0,7004,1,0,2,inf,0,inf,,inf,inf
3475446,0,4619,2,0,3,inf,0,inf,,inf,inf
5366684,1,4773,2,1,3,inf,0,inf,inf,inf,inf
3871649,0,6027,1,1,3,6027.0,0,inf,1.0,inf,inf
3902751,0,4884,1,1,2,inf,0,inf,inf,inf,inf
5412587,1,4218,1,1,3,inf,0,inf,inf,4218.0,3.0
4079400,0,4312,0,1,3,inf,0,inf,inf,inf,inf
3837236,0,4636,0,1,2,inf,0,inf,inf,inf,inf
6325442,0,6680,0,1,3,inf,6680,inf,inf,inf,inf
4907182,1,7015,1,0,3,inf,0,inf,,inf,inf
3473469,0,4308,0,0,2,4308.0,0,inf,0.0,inf,inf
3444712,0,1985,1,1,3,inf,0,inf,inf,inf,inf
5979529,1,8467,1,1,2,inf,0,inf,inf,inf,inf
5797737,0,5971,2,1,3,inf,0,inf,inf,inf,inf
2417995,0,3077,1,1,2,inf,0,inf,inf,inf,inf
3866415,0,2149,2,1,2,inf,0,inf,inf,inf,inf
4641624,0,8599,1,0,2,inf,0,inf,,inf,inf
5186316,0,3608,1,1,2,inf,0,inf,inf,inf,inf
4976719,0,8642,1,1,2,inf,0,8642.0,1.0,inf,inf
3344747,0,4012,1,1,2,inf,0,inf,inf,inf,inf
6214059,0,5395,3,1,3,5395.0,0,inf,1.0,inf,inf
4551281,0,3136,1,1,2,inf,0,inf,inf,inf,inf
6066357,0,5478,1,1,2,inf,0,inf,inf,inf,inf
3970445,0,3418,0,0,2,inf,0,inf,,inf,inf
5761756,0,6013,3,1,2,6013.0,6013,inf,1.0,inf,inf
